33.15 -3.39304 1.41618 0.430229
33.2 -3.3217 1.43739 0.418093
33.25 -3.24931 1.45798 0.405664
33.3 -3.17591 1.47795 0.392949
33.35 -3.10153 1.49727 0.379956
33.4 -3.0262 1.51594 0.366694
33.45 -2.94995 1.53393 0.353168
33.5 -2.87282 1.55125 0.339387
33.55 -2.79484 1.56787 0.32536
33.6 -2.71604 1.58378 0.311093
33.65 -2.63647 1.59897 0.296597
33.7 -2.55616 1.61343 0.281878
33.75 -2.47514 1.62715 0.266947
33.8 -2.39346 1.64012 0.251812
33.85 -2.31115 1.65233 0.236481
33.9 -2.22824 1.66377 0.220963
33.95 -2.14478 1.67442 0.205269
34 -2.06081 1.68429 0.189408
34.05 -1.97637 1.69336 0.173388
34.1 -1.89149 1.70162 0.157221
34.15 -1.80622 1.70908 0.140914
34.2 -1.7206 1.71571 0.124479
34.25 -1.63466 1.72152 0.107924
34.3 -1.54846 1.7265 0.0912614
34.35 -1.46203 1.73064 0.0744995
34.4 -1.37541 1.73395 0.0576491
34.45 -1.28865 1.73641 0.0407194
34.5 -1.20178 1.73802 0.0237223
34.55 -1.11486 1.73878 0.00666747
34.6 -1.02792 1.73868 -0.0104352
34.65 -0.941007 1.73773 -0.0275743
34.7 -0.854162 1.73592 -0.0447398
34.75 -0.767429 1.73325 -0.061921
34.8 -0.68085 1.72973 -0.0791079
34.85 -0.59447 1.72534 -0.0962892
34.9 -0.50833 1.7201 -0.113455
34.95 -0.422474 1.71399 -0.130594
35 -0.336944 1.70704 -0.147696
35.05 -0.251784 1.69922 -0.16475
35.1 -0.167035 1.69056 -0.181746
35.15 -0.0827411 1.68105 -0.198674
35.2 0.00105652 1.67069 -0.215521
35.25 0.0843153 1.6595 -0.232279
35.3 0.166993 1.64746 -0.248937
35.35 0.249049 1.6346 -0.265485
35.4 0.330441 1.62092 -0.281911
35.45 0.411129 1.60641 -0.298206
35.5 0.491071 1.5911 -0.314359
35.55 0.570227 1.57498 -0.330361
35.6 0.648557 1.55806 -0.346202
35.65 0.726021 1.54036 -0.36187
35.7 0.802581 1.52188 -0.377357
35.75 0.878198 1.50262 -0.392653
35.8 0.952833 1.48261 -0.407748
35.85 1.02645 1.46185 -0.422633
35.9 1.09901 1.44035 -0.437297
35.95 1.17047 1.41812 -0.451732
36 1.24081 1.39518 -0.465929
36.05 1.30998 1.37153 -0.479878
36.1 1.37796 1.3472 -0.493571
36.15 1.44469 1.32218 -0.506999
36.2 1.51016 1.2965 -0.520153
36.25 1.57434 1.27017 -0.533025
36.3 1.63717 1.2432 -0.545607
36.35 1.69865 1.21561 -0.55789
36.4 1.75873 1.18742 -0.569867
36.45 1.81738 1.15863 -0.581529
36.5 1.87458 1.12927 -0.592871
36.55 1.9303 1.09935 -0.603883
36.6 1.98451 1.06888 -0.614558
36.65 2.03719 1.03789 -0.624891
36.7 2.0883 1.0064 -0.634873
36.75 2.13782 0.974413 -0.6445
36.8 2.18573 0.941954 -0.653763
36.85 2.23201 0.909041 -0.662658
36.9 2.27663 0.875694 -0.671178
36.95 2.31958 0.841929 -0.679318
37 2.36082 0.807767 -0.687072
37.05 2.40035 0.773228 -0.694434
37.1 2.43814 0.73833 -0.701402
37.15 2.47418 0.703094 -0.707968
37.2 2.50845 0.667539 -0.714129
37.25 2.54093 0.631687 -0.719881
37.3 2.57162 0.595557 -0.72522
37.35 2.60049 0.559171 -0.730142
37.4 2.62754 0.52255 -0.734643
37.45 2.65274 0.485714 -0.738721
37.5 2.67611 0.448684 -0.742373
37.55 2.69761 0.411483 -0.745595
37.6 2.71726 0.374132 -0.748386
37.65 2.73503 0.336652 -0.750744
37.7 2.75092 0.299064 -0.752666
37.75 2.76494 0.261392 -0.754151
37.8 2.77707 0.223656 -0.755197
37.85 2.78731 0.18588 -0.755804
37.9 2.79566 0.148083 -0.755972
37.95 2.80212 0.11029 -0.755698
38 2.80669 0.0725209 -0.754984
38.05 2.80937 0.0347988 -0.753829
38.1 2.81018 -0.00285448 -0.752234
38.15 2.80909 -0.040417 -0.750198
38.2 2.80614 -0.0778668 -0.747725
38.25 2.80131 -0.115182 -0.744813
38.3 2.79463 -0.152341 -0.741465
38.35 2.78609 -0.189321 -0.737684
38.4 2.7757 -0.226101 -0.733469
38.45 2.76348 -0.26266 -0.728824
38.5 2.74944 -0.298976 -0.723752
38.55 2.73359 -0.335028 -0.718255
38.6 2.71595 -0.370794 -0.712336
38.65 2.69652 -0.406254 -0.705999
38.7 2.67533 -0.441386 -0.699247
38.75 2.65239 -0.476171 -0.692085
38.8 2.62773 -0.510587 -0.684516
38.85 2.60135 -0.544615 -0.676545
38.9 2.57327 -0.578234 -0.668176
38.95 2.54353 -0.611425 -0.659415
39 2.51214 -0.644168 -0.650266
39.05 2.47913 -0.676444 -0.640736
39.1 2.44451 -0.708235 -0.630829
39.15 2.40831 -0.73952 -0.620552
39.2 2.37057 -0.770283 -0.60991
39.25 2.3313 -0.800504 -0.598912
39.3 2.29053 -0.830167 -0.587561
39.35 2.24829 -0.859253 -0.575867
39.4 2.20462 -0.887747 -0.563836
39.45 2.15953 -0.91563 -0.551474
39.5 2.11307 -0.942888 -0.538791
39.55 2.06526 -0.969503 -0.525792
39.6 2.01613 -0.99546 -0.512487
39.65 1.96573 -1.02075 -0.498884
39.7 1.91407 -1.04534 -0.48499
39.75 1.8612 -1.06924 -0.470815
39.8 1.80716 -1.09242 -0.456366
39.85 1.75198 -1.11487 -0.441654
39.9 1.69569 -1.13658 -0.426686
39.95 1.63833 -1.15753 -0.411474
40 1.57995 -1.17772 -0.396024
40.05 1.52058 -1.19713 -0.380348
40.1 1.46025 -1.21575 -0.364454
40.15 1.39902 -1.23357 -0.348353
40.2 1.33691 -1.25058 -0.332056
40.25 1.27398 -1.26677 -0.315571
40.3 1.21025 -1.28213 -0.298909
40.35 1.14578 -1.29666 -0.282081
40.4 1.0806 -1.31034 -0.265097
40.45 1.01476 -1.32316 -0.247967
40.5 0.948299 -1.33513 -0.230703
40.55 0.881262 -1.34623 -0.213315
40.6 0.813692 -1.35646 -0.195815
40.65 0.745632 -1.36581 -0.178212
40.7 0.677127 -1.37427 -0.160518
40.75 0.60822 -1.38186 -0.142745
40.8 0.538957 -1.38855 -0.124903
40.85 0.469381 -1.39434 -0.107003
40.9 0.399538 -1.39924 -0.0890579
40.95 0.329472 -1.40325 -0.0710777
41 0.259229 -1.40635 -0.0530739
41.05 0.188852 -1.40855 -0.0350584
41.1 0.118389 -1.40985 -0.0170418
41.15 0.0478822 -1.41025 0.000963718
41.2 -0.0226219 -1.40976 0.0189468
41.25 -0.0930785 -1.40836 0.0368966
41.3 -0.163443 -1.40606 0.0548012
41.35 -0.23367 -1.40288 0.0726494
41.4 -0.303716 -1.3988 0.0904301
41.45 -0.373536 -1.39383 0.108132
41.5 -0.443085 -1.38799 0.125743
41.55 -0.512321 -1.38126 0.143252
41.6 -0.581198 -1.37366 0.160649
41.65 -0.649673 -1.3652 0.177922
41.7 -0.717704 -1.35587 0.19506
41.75 -0.785247 -1.34569 0.212051
41.8 -0.85226 -1.33466 0.228887
41.85 -0.9187 -1.3228 0.245554
41.9 -0.984527 -1.31011 0.262043
41.95 -1.0497 -1.2966 0.278343
42 -1.11418 -1.28228 0.294444
42.05 -1.17791 -1.26716 0.310334
42.1 -1.24088 -1.25125 0.326005
42.15 -1.30303 -1.23456 0.341445
42.2 -1.36432 -1.2171 0.356645
42.25 -1.42473 -1.1989 0.371595
42.3 -1.4842 -1.17995 0.386285
42.35 -1.54271 -1.16027 0.400706
42.4 -1.60022 -1.13988 0.414848
42.45 -1.65669 -1.11879 0.428702
42.5 -1.71209 -1.09701 0.442259
42.55 -1.76638 -1.07457 0.455509
42.6 -1.81954 -1.05147 0.468446
42.65 -1.87152 -1.02773 0.481059
42.7 -1.9223 -1.00337 0.493342
42.75 -1.97185 -0.978398 0.505284
42.8 -2.02014 -0.952842 0.51688
42.85 -2.06713 -0.926715 0.52812
42.9 -2.1128 -0.900035 0.538998
42.95 -2.15713 -0.87282 0.549506
43 -2.20008 -0.845089 0.559638
43.05 -2.24163 -0.816862 0.569386
43.1 -2.28176 -0.788156 0.578744
43.15 -2.32044 -0.758993 0.587706
43.2 -2.35765 -0.729391 0.596266
43.25 -2.39337 -0.699372 0.604418
43.3 -2.42759 -0.668956 0.612156
43.35 -2.46027 -0.638163 0.619475
43.4 -2.4914 -0.607015 0.62637
43.45 -2.52097 -0.575532 0.632836
43.5 -2.54895 -0.543737 0.63887
43.55 -2.57534 -0.511652 0.644466
43.6 -2.60011 -0.479298 0.649621
43.65 -2.62327 -0.446697 0.65433
43.7 -2.64478 -0.413872 0.658592
43.75 -2.66465 -0.380845 0.662402
43.8 -2.68287 -0.347639 0.665757
43.85 -2.69942 -0.314276 0.668655
43.9 -2.7143 -0.280781 0.671095
43.95 -2.7275 -0.247174 0.673074
44 -2.73902 -0.213481 0.67459
44.05 -2.74885 -0.179723 0.675641
44.1 -2.75699 -0.145924 0.676228
44.15 -2.76344 -0.112108 0.676349
44.2 -2.76821 -0.0782971 0.676003
44.25 -2.77128 -0.0445154 0.67519
44.3 -2.77266 -0.010786 0.673911
44.35 -2.77236 0.0228678 0.672166
44.4 -2.77038 0.0564227 0.669956
44.45 -2.76672 0.0898554 0.667281
44.5 -2.7614 0.123143 0.664143
44.55 -2.75442 0.156262 0.660543
44.6 -2.74578 0.189189 0.656484
44.65 -2.7355 0.221902 0.651967
44.7 -2.7236 0.254378 0.646995
44.75 -2.71007 0.286593 0.64157
44.8 -2.69495 0.318527 0.635697
44.85 -2.67823 0.350155 0.629378
44.9 -2.65994 0.381457 0.622616
44.95 -2.64009 0.412409 0.615417
45 -2.61871 0.44299 0.607783
45.05 -2.5958 0.473179 0.599719
45.1 -2.5714 0.502954 0.59123
45.15 -2.54552 0.532294 0.582322
45.2 -2.51818 0.561179 0.572999
45.25 -2.48941 0.589587 0.563267
45.3 -2.45923 0.617498 0.553132
45.35 -2.42767 0.644892 0.5426
45.4 -2.39476 0.67175 0.531677
45.45 -2.36051 0.698052 0.52037
45.5 -2.32496 0.72378 0.508686
45.55 -2.28814 0.748914 0.496632
45.6 -2.25008 0.773436 0.484215
45.65 -2.21081 0.797328 0.471443
45.7 -2.17036 0.820573 0.458324
45.75 -2.12877 0.843153 0.444865
45.8 -2.08606 0.865052 0.431075
45.85 -2.04228 0.886254 0.416963
45.9 -1.99745 0.906742 0.402537
45.95 -1.95162 0.926501 0.387807
46 -1.90482 0.945516 0.37278
46.05 -1.85708 0.963773 0.357468
46.1 -1.80845 0.981257 0.341879
46.15 -1.75897 0.997955 0.326022
46.2 -1.70867 1.01385 0.309909
46.25 -1.6576 1.02894 0.293548
46.3 -1.60579 1.0432 0.27695
46.35 -1.55329 1.05663 0.260126
46.4 -1.50015 1.06921 0.243086
46.45 -1.44639 1.08093 0.22584
46.5 -1.39207 1.09179 0.2084
46.55 -1.33723 1.10177 0.190777
46.6 -1.28191 1.11086 0.172982
46.65 -1.22616 1.11906 0.155025
46.7 -1.17002 1.12636 0.136918
46.75 -1.11354 1.13275 0.118674
46.8 -1.05676 1.13822 0.100302
46.85 -0.999729 1.14278 0.0818158
46.9 -0.942496 1.1464 0.063226
46.95 -0.885105 1.1491 0.0445442
47 -0.827602 1.15085 0.025783
47.05 -0.770035 1.15167 0.00695395
47.1 -0.712451 1.15155 -0.0119302
47.15 -0.654896 1.15047 -0.0308585
47.2 -0.597419 1.14846 -0.0498182
47.25 -0.540066 1.14549 -0.0687975
47.3 -0.482885 1.14158 -0.0877838
47.35 -0.425924 1.13671 -0.106765
47.4 -0.36923 1.1309 -0.12573
47.45 -0.312849 1.12414 -0.144664
47.5 -0.256831 1.11643 -0.163558
47.55 -0.201221 1.10778 -0.182398
47.6 -0.146068 1.09819 -0.201173
47.65 -0.0914171 1.08766 -0.219868
47.7 -0.0373161 1.0762 -0.238475
47.75 0.0161888 1.06381 -0.256978
47.8 0.0690513 1.0505 -0.275368
47.85 0.121225 1.03628 -0.293632
47.9 0.172665 1.02114 -0.311758
47.95 0.223326 1.0051 -0.329735
48 0.273162 0.988169 -0.34755
48.05 0.32213 0.970348 -0.365191
48.1 0.370184 0.951651 -0.382648
48.15 0.417282 0.932085 -0.399909
48.2 0.463381 0.911662 -0.416963
48.25 0.508436 0.890391 -0.433798
48.3 0.552408 0.868284 -0.450404
48.35 0.595253 0.845353 -0.466769
48.4 0.636932 0.82161 -0.482882
48.45 0.677403 0.797067 -0.498734
48.5 0.716628 0.771739 -0.514312
48.55 0.754567 0.745639 -0.529608
48.6 0.791182 0.718782 -0.544611
48.65 0.826436 0.691182 -0.559311
48.7 0.860291 0.662855 -0.573698
48.75 0.892712 0.633816 -0.587761
48.8 0.923664 0.604082 -0.601494
48.85 0.953112 0.573671 -0.614884
48.9 0.981023 0.542599 -0.627924
48.95 1.00736 0.510883 -0.640606
49 1.0321 0.478543 -0.652919
49.05 1.05521 0.445596 -0.664857
49.1 1.07666 0.412062 -0.676409
49.15 1.09641 0.377961 -0.687569
49.2 1.11445 0.343311 -0.69833
49.25 1.13074 0.308134 -0.708683
49.3 1.14526 0.272449 -0.718621
49.35 1.15798 0.236278 -0.728137
49.4 1.16888 0.199641 -0.737225
49.45 1.17794 0.162561 -0.745878
49.5 1.18513 0.12506 -0.754091
49.55 1.19044 0.0871591 -0.761856
49.6 1.19385 0.0488812 -0.769169
49.65 1.19533 0.0102491 -0.776024
49.7 1.19487 -0.0287142 -0.782416
49.75 1.19246 -0.0679853 -0.788341
49.8 1.18807 -0.107541 -0.793792
49.85 1.1817 -0.147357 -0.798769
49.9 1.17333 -0.18741 -0.803264
49.95 1.16296 -0.227676 -0.807276
50 1.15057 -0.26813 -0.8108
